wall_time,ros_time,x,y,z,vx,vy,vz,actual_yaw,expected_x,expected_y,expected_z,expected_vx,expected_vy,expected_vz,expected_ax,expected_ay,expected_az,expected_yaw,expected_yaw_dot,pos_cmd_age_sec,position_error_to_expected_m,velocity_error_to_expected_m,yaw_error_rad,mode,armed,active_goal_index,active_goal_x,active_goal_y,active_goal_z,active_goal_distance_m,cross_track_m,along_track_m
91.861,90.808000,189.605591,23.528704,10.146763,2.893700,-0.219258,0.709235,-1.404499,189.859070,19.734054,10.051887,0.555811,-2.892516,0.037090,-0.072343,0.002184,0.003152,-1.424146,-0.195113,0.007415,3.804290,3.614390,0.019648,OFFBOARD,true,7,196.827000,-50.265000,10.000000,74.146348,0.189813,162.803443
91.894,90.840000,189.613113,23.432848,10.146371,2.912891,-0.213063,0.605325,-1.405774,189.876900,19.641049,10.053081,0.553363,-2.892303,0.037181,-0.080674,0.011186,0.002523,-1.425619,-0.104491,0.007721,3.802108,3.615036,0.019845,OFFBOARD,true,7,196.827000,-50.265000,10.000000,74.050215,0.191416,162.899580
91.930,90.876000,189.620804,23.337252,10.146513,2.883647,-0.200718,0.721045,-1.407936,189.899237,19.523917,10.054589,0.550008,-2.892042,0.037271,-0.088335,0.008620,0.001922,-1.427140,-0.121663,0.002942,3.824591,3.627208,0.019205,OFFBOARD,true,7,196.827000,-50.265000,10.000000,73.954325,0.192827,162.995475
91.960,90.908000,189.628693,23.241533,10.146208,2.912941,-0.192023,0.601709,-1.409999,189.914693,19.442444,10.055640,0.547619,-2.892688,0.037331,-0.082735,-0.052491,0.002269,-1.429348,-0.145901,0.007401,3.810916,3.634125,0.019349,OFFBOARD,true,7,196.827000,-50.265000,10.000000,73.858293,0.194052,163.091510
91.993,90.940000,189.636795,23.145916,10.146390,2.884530,-0.182175,0.725746,-1.411263,189.936610,19.326248,10.057140,0.544385,-2.896032,0.037425,-0.079289,-0.112755,0.002420,-1.431296,-0.103902,0.000260,3.832456,3.648984,0.020033,OFFBOARD,true,7,196.827000,-50.265000,10.000000,73.762342,0.195055,163.187465
92.028,90.976000,189.647293,23.026047,10.146113,2.906300,-0.170384,0.676652,-1.413044,189.954143,19.232654,10.058350,0.541649,-2.898970,0.037486,-0.093331,-0.062805,0.001283,-1.431260,0.009122,0.003670,3.806795,3.666782,0.018216,OFFBOARD,true,7,196.827000,-50.265000,10.000000,73.642020,0.195974,163.307790
92.060,91.008000,189.656006,22.930075,10.146282,2.872269,-0.159834,0.832390,-1.415606,189.969316,19.151210,10.059404,0.538680,-2.899078,0.037494,-0.120113,0.063179,-0.000773,-1.431248,-0.000944,0.007711,3.792826,3.685235,0.015642,OFFBOARD,true,7,196.827000,-50.265000,10.000000,73.545656,0.196403,163.404155
92.093,91.040000,189.665054,22.833740,10.145905,2.905156,-0.151287,0.750548,-1.415964,189.986581,19.057974,10.060609,0.534722,-2.896708,0.037458,-0.120165,0.045896,-0.001023,-1.434370,-0.235271,0.006825,3.790391,3.696591,0.018406,OFFBOARD,true,7,196.827000,-50.265000,10.000000,73.448898,0.196532,163.500914
92.129,91.076000,189.674423,22.737268,10.145971,2.892783,-0.140776,0.822084,-1.418089,190.008043,18.941183,10.062119,0.530129,-2.896505,0.037426,-0.117572,0.010032,-0.001153,-1.436921,-0.056274,0.002818,3.811640,3.713741,0.018832,OFFBOARD,true,7,196.827000,-50.265000,10.000000,73.351972,0.196355,163.597839
92.162,91.108000,189.684204,22.640404,10.145522,2.941684,-0.129458,0.685398,-1.418140,190.022838,18.860094,10.063166,0.526628,-2.895244,0.037375,-0.132539,0.080071,-0.002463,-1.437416,-0.054369,0.008428,3.796340,3.728539,0.019276,OFFBOARD,true,7,196.827000,-50.265000,10.000000,73.254615,0.195806,163.695195
92.194,91.140000,189.694351,22.543400,10.145516,2.925052,-0.118595,0.766339,-1.419296,190.039966,18.765539,10.064386,0.522222,-2.892036,0.037280,-0.127024,0.027402,-0.002296,-1.440634,-0.176183,0.007172,3.794505,3.741269,0.021338,OFFBOARD,true,7,196.827000,-50.265000,10.000000,73.157084,0.194905,163.792724
92.231,91.176000,189.707611,22.421738,10.145013,2.955353,-0.103932,0.697244,-1.419926,190.060875,18.649166,10.065884,0.517534,-2.893764,0.037212,-0.109328,-0.102439,-0.001274,-1.443064,-0.112871,0.004025,3.789902,3.763213,0.023138,OFFBOARD,true,7,196.827000,-50.265000,10.000000,73.034708,0.193244,163.915095
92.262,91.208000,189.718643,22.324389,10.145097,2.930836,-0.088914,0.798543,-1.422152,190.075514,18.566976,10.066940,0.514299,-2.895889,0.037160,-0.116157,-0.081340,-0.001980,-1.444097,-0.078810,0.007417,3.775131,3.781331,0.021945,OFFBOARD,true,7,196.827000,-50.265000,10.000000,72.936747,0.191495,164.013052
92.294,91.240000,189.730057,22.226847,10.144758,2.957079,-0.076269,0.716784,-1.422595,190.092089,18.473223,10.068141,0.510317,-2.897262,0.037073,-0.127865,-0.033716,-0.003087,-1.444819,-0.096986,0.008657,3.771820,3.795609,0.022223,OFFBOARD,true,7,196.827000,-50.265000,10.000000,72.838557,0.189384,164.111237
92.331,91.276000,189.741806,22.129461,10.145012,2.948206,-0.057921,0.729565,-1.423622,190.112571,18.356272,10.069634,0.505202,-2.899171,0.036944,-0.126653,-0.069146,-0.003291,-1.447552,-0.129477,0.002413,3.792111,3.810603,0.023930,OFFBOARD,true,7,196.827000,-50.265000,10.000000,72.740491,0.186925,164.209297
92.362,91.308000,189.753876,22.032024,10.144938,2.982182,-0.041314,0.597661,-1.425304,190.126737,18.274635,10.070672,0.501718,-2.901746,0.036854,-0.123422,-0.107311,-0.003263,-1.449157,-0.115833,0.006891,3.776575,3.827438,0.023853,OFFBOARD,true,7,196.827000,-50.265000,10.000000,72.642342,0.184151,164.307440
92.393,91.340000,189.766205,21.934774,10.145370,2.959325,-0.027666,0.660432,-1.426088,190.142784,18.181377,10.071854,0.497614,-2.904533,0.036733,-0.133081,-0.066839,-0.004259,-1.449849,-0.062225,0.007008,3.772957,3.837367,0.023762,OFFBOARD,true,7,196.827000,-50.265000,10.000000,72.544355,0.181101,164.405421
92.428,91.376000,189.781860,21.813261,10.145596,2.964625,-0.011430,0.645537,-1.429106,190.162752,18.064091,10.073333,0.491920,-2.905361,0.036528,-0.148797,0.008379,-0.005807,-1.451058,-0.025494,0.002930,3.769161,3.854867,0.021953,OFFBOARD,true,7,196.827000,-50.265000,10.000000,72.421895,0.177041,164.527871
92.461,91.408000,189.794464,21.716263,10.146269,2.931979,0.003294,0.752107,-1.430428,190.176543,17.982278,10.074359,0.487638,-2.904625,0.036353,-0.153734,0.022560,-0.006433,-1.452585,-0.119416,0.007823,3.754171,3.865631,0.022158,OFFBOARD,true,7,196.827000,-50.265000,10.000000,72.324133,0.173694,164.625627
92.495,91.440000,189.807053,21.619200,10.146560,2.944630,0.006367,0.712801,-1.432243,190.192147,17.888840,10.075525,0.482881,-2.905244,0.036155,-0.144021,-0.058411,-0.005980,-1.454983,-0.133091,0.007363,3.750857,3.872408,0.022740,OFFBOARD,true,7,196.827000,-50.265000,10.000000,72.226306,0.170368,164.723447
92.531,91.476000,189.819580,21.522261,10.147233,2.935721,0.015323,0.721916,-1.433775,190.211535,17.771365,10.076981,0.477034,-2.907375,0.035901,-0.146045,-0.062739,-0.006535,-1.456625,-0.090534,0.002860,3.771973,3.880454,0.022850,OFFBOARD,true,7,196.827000,-50.265000,10.000000,72.128610,0.167092,164.821137
92.563,91.508000,189.832001,21.425220,10.147582,2.959125,0.018163,0.647688,-1.436990,190.224887,17.689593,10.077987,0.472950,-2.909301,0.035714,-0.146018,-0.072322,-0.006827,-1.458062,-0.102383,0.007214,3.756876,3.889167,0.021073,OFFBOARD,true,7,196.827000,-50.265000,10.000000,72.030823,0.163931,164.918918
92.594,91.540000,189.844299,21.328194,10.148155,2.944773,0.017421,0.687780,-1.437845,190.240030,17.595904,10.079133,0.468319,-2.912045,0.035494,-0.144357,-0.092600,-0.007040,-1.459425,-0.088542,0.007443,3.753845,3.891025,0.021581,OFFBOARD,true,7,196.827000,-50.265000,10.000000,71.933062,0.160890,165.016674
92.630,91.576000,189.859573,21.206722,10.148452,2.947300,0.015483,0.718746,-1.440125,190.258695,17.479016,10.080551,0.462490,-2.915567,0.035199,-0.151655,-0.052115,-0.008035,-1.460375,-0.021903,0.002268,3.749627,3.902893,0.020250,OFFBOARD,true,7,196.827000,-50.265000,10.000000,71.810683,0.157206,165.139046
92.664,91.608000,189.871765,21.109512,10.148967,2.921064,0.015590,0.808501,-1.442431,190.271583,17.397373,10.081533,0.458030,-2.915659,0.034953,-0.166865,0.045590,-0.009514,-1.460958,-0.051250,0.007365,3.734218,3.906038,0.018527,OFFBOARD,true,7,196.827000,-50.265000,10.000000,71.712750,0.154289,165.236974
92.696,91.640000,189.884033,21.012127,10.149035,2.939637,0.017198,0.772810,-1.443344,190.286252,17.303445,10.082654,0.453180,-2.917572,0.034681,-0.154266,-0.043605,-0.008892,-1.463394,-0.125769,0.007256,3.731019,3.916654,0.020050,OFFBOARD,true,7,196.827000,-50.265000,10.000000,71.614634,0.151313,165.335084
92.732,91.676000,189.896469,20.914757,10.149375,2.944995,0.020324,0.732640,-1.444875,190.304278,17.186548,10.084036,0.447056,-2.919714,0.034320,-0.152307,-0.060931,-0.009177,-1.465162,-0.085595,0.003732,3.751016,3.920609,0.020287,OFFBOARD,true,7,196.827000,-50.265000,10.000000,71.516518,0.148169,165.433195
92.764,91.708000,189.909149,20.817299,10.149445,2.970497,0.024231,0.663561,-1.445828,190.316777,17.104474,10.084996,0.442764,-2.921238,0.034057,-0.153523,-0.053027,-0.009575,-1.465393,0.026552,0.006900,3.735690,3.932111,0.019566,OFFBOARD,true,7,196.827000,-50.265000,10.000000,71.418290,0.144789,165.531416
92.796,91.740000,189.922150,20.719893,10.149678,2.961447,0.035540,0.673329,-1.446152,190.330894,17.010789,10.086083,0.437582,-2.921021,0.033724,-0.164815,0.026380,-0.010796,-1.466641,-0.099264,0.007568,3.732099,3.939574,0.020488,OFFBOARD,true,7,196.827000,-50.265000,10.000000,71.320084,0.141086,165.629617
92.832,91.776000,189.938889,20.598164,10.149702,2.958130,0.049536,0.714254,-1.448201,190.348329,16.893510,10.087428,0.431037,-2.920354,0.033287,-0.163609,0.015742,-0.011131,-1.468634,-0.078409,0.003839,3.727731,3.958556,0.020434,OFFBOARD,true,7,196.827000,-50.265000,10.000000,71.197306,0.135968,165.752384
92.864,91.808000,189.952698,20.500912,10.150033,2.941387,0.065883,0.749935,-1.448986,190.360371,16.811478,10.088359,0.426491,-2.920192,0.032974,-0.159882,-0.012932,-0.011141,-1.470021,-0.094099,0.007638,3.712401,3.969304,0.021036,OFFBOARD,true,7,196.827000,-50.265000,10.000000,71.099176,0.131445,165.850508
92.896,91.840000,189.966812,20.403639,10.150173,2.945322,0.078587,0.765574,-1.450432,190.373971,16.717774,10.089411,0.421408,-2.920847,0.032615,-0.157821,-0.028008,-0.011320,-1.471091,-0.071085,0.007986,3.708783,3.987979,0.020660,OFFBOARD,true,7,196.827000,-50.265000,10.000000,71.000995,0.126620,165.948681
92.933,91.876000,189.981216,20.306438,10.150591,2.952309,0.097578,0.707304,-1.450520,190.390814,16.600088,10.090715,0.414851,-2.920182,0.032135,-0.161615,-0.001592,-0.012039,-1.472375,-0.065304,0.003122,3.729395,4.000177,0.021855,OFFBOARD,true,7,196.827000,-50.265000,10.000000,70.902859,0.121500,166.046809
92.966,91.912000,189.995789,20.209208,10.150988,2.963527,0.114702,0.700095,-1.452874,190.402408,16.518005,10.091613,0.410315,-2.920127,0.031793,-0.163748,0.016513,-0.012498,-1.473120,-0.054847,0.008007,3.714006,4.021903,0.020246,OFFBOARD,true,7,196.827000,-50.265000,10.000000,70.804676,0.116215,166.144984
92.999,91.940000,190.010483,20.111950,10.151458,2.961260,0.123567,0.682472,-1.453274,190.415557,16.423800,10.092632,0.405059,-2.919477,0.031386,-0.163146,0.011259,-0.012793,-1.474293,-0.078844,0.008884,3.710795,4.027181,0.021019,OFFBOARD,true,7,196.827000,-50.265000,10.000000,70.706456,0.110812,166.243197
93.035,91.976000,190.028793,19.990284,10.152053,2.948917,0.133069,0.770370,-1.455377,190.431736,16.306199,10.093886,0.398548,-2.919165,0.030867,-0.166104,0.034766,-0.013449,-1.475304,-0.029431,0.004392,3.706511,4.045662,0.019927,OFFBOARD,true,7,196.827000,-50.265000,10.000000,70.583593,0.104124,166.366051
93.066,92.008000,190.043350,19.892841,10.152671,2.945402,0.140911,0.767634,-1.456766,190.442897,16.223966,10.094750,0.393885,-2.918085,0.030485,-0.163690,0.015347,-0.013568,-1.476554,-0.094874,0.006302,3.691022,4.051060,0.019788,OFFBOARD,true,7,196.827000,-50.265000,10.000000,70.485204,0.098874,166.464435
93.097,92.040000,190.057709,19.795248,10.153119,2.945624,0.138059,0.809651,-1.457841,190.455485,16.130072,10.095723,0.388749,-2.917986,0.030055,-0.155585,-0.019392,-0.013151,-1.469949,0.242800,0.005063,3.687145,4.060146,0.012108,OFFBOARD,true,7,196.827000,-50.265000,10.000000,70.386683,0.093837,166.562950
93.132,92.076000,190.071930,19.697538,10.153625,2.966534,0.139597,0.710826,-1.460724,190.470972,16.012851,10.096920,0.382834,-2.920407,0.029548,-0.141192,-0.093726,-0.012283,-1.470080,-0.004541,0.002459,3.706666,4.062421,0.009356,OFFBOARD,true,7,196.827000,-50.265000,10.000000,70.288060,0.088947,166.661568
93.163,92.108000,190.085953,19.599764,10.154099,2.974831,0.134364,0.715010,-1.463067,190.481727,15.930307,10.097749,0.378780,-2.921834,0.029194,-0.147965,-0.010195,-0.012966,-1.470148,-0.003267,0.007208,3.691169,4.068190,0.007081,OFFBOARD,true,7,196.827000,-50.265000,10.000000,70.189392,0.084261,166.760232
93.197,92.140000,190.099838,19.501911,10.154473,2.980485,0.132455,0.663629,-1.464299,190.493879,15.835939,10.098685,0.374055,-2.921774,0.028777,-0.146161,0.003796,-0.013028,-1.470992,-0.048087,0.007167,3.687510,4.065074,0.006693,OFFBOARD,true,7,196.827000,-50.265000,10.000000,70.090659,0.079719,166.858960
93.232,92.176000,190.117081,19.379665,10.155014,2.965471,0.128415,0.742155,-1.465811,190.508829,15.718204,10.099833,0.368440,-2.922863,0.028268,-0.134558,-0.058878,-0.012405,-1.472005,-0.051359,0.003385,3.682772,4.069951,0.006194,OFFBOARD,true,7,196.827000,-50.265000,10.000000,69.967324,0.074149,166.982290
93.263,92.208000,190.130875,19.281973,10.155481,2.965228,0.127817,0.695398,-1.467330,190.519134,15.635996,10.100623,0.364732,-2.924663,0.027923,-0.131583,-0.058628,-0.012357,-1.472555,-0.039706,0.007411,3.667002,4.065186,0.005225,OFFBOARD,true,7,196.827000,-50.265000,10.000000,69.868761,0.069683,167.080851
93.296,92.240000,190.144760,19.184444,10.155906,2.954613,0.129792,0.754196,-1.468131,190.530817,15.541706,10.101516,0.360413,-2.925140,0.027516,-0.140078,0.044067,-0.013198,-1.472663,-0.009474,0.007341,3.663542,4.073149,0.004532,OFFBOARD,true,7,196.827000,-50.265000,10.000000,69.770352,0.065110,167.179256
93.333,92.276000,190.158813,19.087086,10.156279,2.968196,0.133446,0.641698,-1.467962,190.545238,15.423751,10.102615,0.354864,-2.923167,0.026987,-0.137487,0.055964,-0.013276,-1.473311,-0.038725,0.003918,3.684050,4.068202,0.005349,OFFBOARD,true,7,196.827000,-50.265000,10.000000,69.672096,0.060354,167.277509
93.365,92.308000,190.173035,18.989967,10.156811,2.958481,0.139558,0.697842,-1.468681,190.555189,15.341336,10.103371,0.351071,-2.921754,0.026616,-0.130309,0.016557,-0.012940,-1.474319,-0.069997,0.006877,3.668979,4.076858,0.005637,OFFBOARD,true,7,196.827000,-50.265000,10.000000,69.574064,0.055409,167.375539
93.396,92.340000,190.187469,18.892962,10.157144,2.963672,0.146765,0.623304,-1.468023,190.566479,15.246761,10.104225,0.347061,-2.922214,0.026211,-0.124388,-0.008111,-0.012723,-1.474726,-0.023135,0.007137,3.666227,4.076984,0.006703,OFFBOARD,true,7,196.827000,-50.265000,10.000000,69.476123,0.050239,167.473476
93.432,92.376000,190.205750,18.771997,10.157899,2.933376,0.156862,0.760440,-1.469277,190.580405,15.128615,10.105273,0.341888,-2.919967,0.025682,-0.132328,0.102438,-0.013569,-1.475176,-0.025550,0.003355,3.662973,4.089323,0.005899,OFFBOARD,true,7,196.827000,-50.265000,10.000000,69.353968,0.043515,167.595629
93.464,92.408000,190.220505,18.675301,10.158424,2.928107,0.167206,0.746903,-1.468960,190.590017,15.046085,10.105994,0.338168,-2.916592,0.025298,-0.134214,0.146466,-0.013898,-1.475598,-0.030437,0.006200,3.648355,4.091248,0.006638,OFFBOARD,true,7,196.827000,-50.265000,10.000000,69.256306,0.037997,167.693289
93.496,92.440000,190.235291,18.578640,10.159084,2.920648,0.170133,0.811388,-1.469316,190.600876,14.951877,10.106804,0.334030,-2.912914,0.024861,-0.124392,0.083437,-0.013429,-1.476362,-0.041473,0.006852,3.645517,4.100537,0.007046,OFFBOARD,true,7,196.827000,-50.265000,10.000000,69.158678,0.032446,167.790916
93.533,92.476000,190.250046,18.481857,10.159578,2.944209,0.178303,0.704367,-1.469795,190.614465,14.832424,10.107811,0.329375,-2.911851,0.024341,-0.110945,-0.006121,-0.012764,-1.476836,-0.017123,0.003878,3.667948,4.104735,0.007042,OFFBOARD,true,7,196.827000,-50.265000,10.000000,69.060931,0.026937,167.888662
93.565,92.508000,190.264694,18.385038,10.160302,2.929120,0.181469,0.801159,-1.470449,190.623750,14.749917,10.108495,0.326325,-2.912196,0.023985,-0.105646,-0.030749,-0.012591,-1.477224,-0.030011,0.007193,3.653178,4.116954,0.006774,OFFBOARD,true,7,196.827000,-50.265000,10.000000,68.963159,0.021537,167.986434
93.598,92.540000,190.279175,18.287964,10.160696,2.954324,0.179687,0.703707,-1.471728,190.634334,14.654865,10.109270,0.323003,-2.913255,0.023582,-0.102935,-0.025580,-0.012618,-1.477603,-0.023558,0.008350,3.650779,4.117366,0.005875,OFFBOARD,true,7,196.827000,-50.265000,10.000000,68.865149,0.016329,168.084444
93.635,92.576000,190.296951,18.166466,10.161494,2.933485,0.175869,0.828227,-1.471984,190.647358,14.536558,10.110216,0.319067,-2.915227,0.023085,-0.091803,-0.093337,-0.012118,-1.478214,-0.029072,0.003917,3.647142,4.127749,0.006229,OFFBOARD,true,7,196.827000,-50.265000,10.000000,68.742513,0.010156,168.207081
93.668,92.608000,190.310944,18.069044,10.161857,2.959618,0.173003,0.716186,-1.474412,190.656333,14.454153,10.110863,0.316517,-2.917640,0.022744,-0.093551,-0.047761,-0.012413,-1.478324,-0.009328,0.007906,3.631712,4.125399,0.003913,OFFBOARD,true,7,196.827000,-50.265000,10.000000,68.644204,0.005467,168.305390
93.700,92.640000,190.324692,17.971622,10.162358,2.943416,0.166815,0.806210,-1.474298,190.666586,14.359121,10.111596,0.313351,-2.916921,0.022333,-0.099274,0.042318,-0.012990,-1.478678,-0.023949,0.007603,3.628999,4.128091,0.004380,OFFBOARD,true,7,196.827000,-50.265000,10.000000,68.545919,0.001021,168.403677
93.737,92.676000,190.338272,17.874107,10.162582,2.975086,0.161564,0.651479,-1.476895,190.679225,14.240687,10.112492,0.309605,-2.916666,0.021823,-0.086515,-0.044853,-0.012410,-1.479244,-0.027227,0.003739,3.649726,4.120285,0.002349,OFFBOARD,true,7,196.827000,-50.265000,10.000000,68.447556,0.003249,168.502040
93.768,92.708000,190.351685,17.776733,10.163153,2.957141,0.155464,0.739859,-1.477267,190.687939,14.158225,10.113103,0.307314,-2.918836,0.021481,-0.078703,-0.094321,-0.012067,-1.479556,-0.022672,0.007190,3.634443,4.121768,0.002289,OFFBOARD,true,7,196.827000,-50.265000,10.000000,68.349351,0.007366,168.600247
93.801,92.740000,190.365005,17.679352,10.163309,2.976898,0.152314,0.612709,-1.477962,190.697866,14.063454,10.113793,0.304857,-2.921936,0.021096,-0.077800,-0.069983,-0.012184,-1.479730,-0.009463,0.007627,3.631524,4.115923,0.001768,OFFBOARD,true,7,196.827000,-50.265000,10.000000,68.251146,0.011390,168.698453
93.836,92.776000,190.381622,17.558004,10.164065,2.943532,0.148554,0.751031,-1.478359,190.710121,13.945302,10.114635,0.301785,-2.924314,0.020607,-0.073320,-0.073989,-0.012113,-1.480136,-0.020201,0.003325,3.627943,4.117629,0.001777,OFFBOARD,true,7,196.827000,-50.265000,10.000000,68.128773,0.016423,168.820830
93.870,92.808000,190.394943,17.461060,10.164359,2.959898,0.146244,0.629846,-1.478115,190.718543,13.863389,10.115207,0.299802,-2.926695,0.020270,-0.068280,-0.096067,-0.011936,-1.480385,-0.018236,0.008871,3.612529,4.109823,0.002270,OFFBOARD,true,7,196.827000,-50.265000,10.000000,68.031004,0.020489,168.918601
93.902,92.840000,190.408356,17.364397,10.165050,2.932027,0.147419,0.751529,-1.478617,190.730626,13.744788,10.116018,0.296956,-2.928456,0.019784,-0.069654,-0.038025,-0.012159,-1.480645,-0.015113,0.000486,3.634258,4.115830,0.002028,OFFBOARD,true,7,196.827000,-50.265000,10.000000,67.933509,0.024673,169.016100
93.938,92.876000,190.421890,17.267788,10.165360,2.952501,0.149833,0.626574,-1.477154,190.740139,13.650597,10.116647,0.294670,-2.928553,0.019389,-0.073218,0.031986,-0.012504,-1.480798,-0.011168,0.002547,3.631491,4.112080,0.003644,OFFBOARD,true,7,196.827000,-50.265000,10.000000,67.836054,0.028983,169.113557
93.968,92.908000,190.435577,17.171432,10.166117,2.915848,0.155198,0.783250,-1.477200,190.748462,13.567581,10.117192,0.292736,-2.928477,0.019044,-0.072288,0.049941,-0.012560,-1.480957,-0.011590,0.006864,3.617739,4.119925,0.003756,OFFBOARD,true,7,196.827000,-50.265000,10.000000,67.738839,0.033470,169.210777
94.002,92.940000,190.449387,17.074974,10.166408,2.943024,0.159083,0.666150,-1.476262,190.757909,13.472698,10.117802,0.290526,-2.927470,0.018646,-0.064664,0.000253,-0.012255,-1.481248,-0.017412,0.006431,3.615790,4.120900,0.004986,OFFBOARD,true,7,196.827000,-50.265000,10.000000,67.641509,0.038068,169.308110
94.038,92.976000,190.466736,16.954535,10.167290,2.909028,0.162857,0.822171,-1.475939,190.769579,13.354556,10.118543,0.288155,-2.928980,0.018165,-0.055939,-0.054233,-0.011903,-1.481503,-0.011474,0.002890,3.613023,4.132173,0.005564,OFFBOARD,true,7,196.827000,-50.265000,10.000000,67.519973,0.043916,169.429652
94.070,93.008000,190.480621,16.857986,10.167615,2.939335,0.166726,0.703529,-1.475291,190.777669,13.272077,10.119050,0.286635,-2.930631,0.017833,-0.052294,-0.067102,-0.011783,-1.481668,-0.012283,0.008249,3.598519,4.135289,0.006377,OFFBOARD,true,7,196.827000,-50.265000,10.000000,67.422548,0.048582,169.527082
94.101,93.040000,190.494415,16.761425,10.168312,2.915390,0.164977,0.824087,-1.474639,190.786848,13.177911,10.119617,0.284977,-2.932238,0.017461,-0.054505,0.000640,-0.011684,-1.475676,0.243591,0.007484,3.595756,4.142760,0.001037,OFFBOARD,true,7,196.827000,-50.265000,10.000000,67.325119,0.053155,169.624516
94.137,93.076000,190.508072,16.664566,10.168586,2.950725,0.166502,0.697248,-1.475356,190.798250,13.060161,10.120308,0.282872,-2.931919,0.017003,-0.046726,-0.027768,-0.010994,-1.474419,0.059071,0.003735,3.616390,4.144922,-0.000937,OFFBOARD,true,7,196.827000,-50.265000,10.000000,67.227406,0.057563,169.722234
94.169,93.108000,190.521484,16.567692,10.169265,2.921648,0.163960,0.825306,-1.474479,190.806231,12.977222,10.120785,0.281587,-2.932438,0.016698,-0.046514,0.006003,-0.010827,-1.474435,0.003667,0.005854,3.602070,4.148668,-0.000043,OFFBOARD,true,7,196.827000,-50.265000,10.000000,67.129702,0.061727,169.819943
94.203,93.140000,190.534653,16.470556,10.169418,2.958890,0.157932,0.690474,-1.476391,190.815312,12.882403,10.121319,0.279991,-2.930457,0.016349,-0.048336,0.065296,-0.010776,-1.474215,0.017613,0.008057,3.599435,4.143561,-0.002176,OFFBOARD,true,7,196.827000,-50.265000,10.000000,67.031760,0.065623,169.917890
94.238,93.176000,190.550644,16.349184,10.170161,2.935398,0.149770,0.794386,-1.476392,190.826592,12.763986,10.121971,0.278139,-2.927740,0.015925,-0.042859,0.055596,-0.010312,-1.474024,0.016808,0.003340,3.596125,4.139817,-0.002369,OFFBOARD,true,7,196.827000,-50.265000,10.000000,66.909425,0.070031,170.040232
94.270,93.208000,190.563095,16.251963,10.170343,2.970536,0.142473,0.627425,-1.479906,190.834365,12.682018,10.122412,0.277110,-2.927542,0.015647,-0.030663,-0.041463,-0.009565,-1.473729,0.018759,0.006619,3.580557,4.129625,-0.006177,OFFBOARD,true,7,196.827000,-50.265000,10.000000,66.811465,0.073205,170.138196
94.301,93.240000,190.575241,16.154961,10.171000,2.943457,0.133948,0.733765,-1.479481,190.843378,12.586596,10.122917,0.276195,-2.928980,0.015347,-0.027822,-0.034464,-0.009285,-1.473724,-0.002168,0.007174,3.578748,4.124554,-0.005756,OFFBOARD,true,7,196.827000,-50.265000,10.000000,66.713753,0.076096,170.235913
94.338,93.276000,190.587143,16.057936,10.171145,2.967770,0.126466,0.598770,-1.481514,190.854453,12.468882,10.123526,0.275110,-2.929734,0.014980,-0.024868,-0.019884,-0.008975,-1.473473,0.013554,0.003994,3.599310,4.114800,-0.008041,OFFBOARD,true,7,196.827000,-50.265000,10.000000,66.616041,0.078741,170.333629
94.370,93.308000,190.598831,15.961235,10.171807,2.924976,0.117726,0.755080,-1.481522,190.862240,12.385844,10.123946,0.274550,-2.931315,0.014737,-0.018577,-0.056000,-0.008548,-1.473222,0.018076,0.007691,3.585401,4.107251,-0.008300,OFFBOARD,true,7,196.827000,-50.265000,10.000000,66.518673,0.081205,170.431002
94.401,93.340000,190.610443,15.864568,10.171938,2.949622,0.113025,0.632591,-1.481930,190.871092,12.291205,10.124417,0.274005,-2.933074,0.014468,-0.014715,-0.061913,-0.008222,-1.473016,0.015347,0.007066,3.583171,4.101185,-0.008914,OFFBOARD,true,7,196.827000,-50.265000,10.000000,66.421344,0.083596,170.528335
94.436,93.376000,190.624939,15.744126,10.172681,2.915479,0.107019,0.757576,-1.482690,190.882071,12.173520,10.124991,0.273354,-2.933997,0.014140,-0.020433,0.043651,-0.008310,-1.473047,0.000178,0.002580,3.580170,4.096498,-0.009643,OFFBOARD,true,7,196.827000,-50.265000,10.000000,66.300076,0.086603,170.649609
94.469,93.408000,190.636658,15.647763,10.172774,2.942237,0.102624,0.629700,-1.481249,190.889789,12.090608,10.125387,0.273045,-2.935198,0.013921,-0.009647,-0.043150,-0.007684,-1.472617,0.029877,0.007649,3.566465,4.090492,-0.008632,OFFBOARD,true,7,196.827000,-50.265000,10.000000,66.203040,0.089130,170.746649
94.501,93.440000,190.648575,15.551617,10.173330,2.915237,0.104654,0.742990,-1.482036,190.898577,11.996075,10.125831,0.272773,-2.936451,0.013679,-0.008402,-0.023919,-0.007472,-1.472438,0.011916,0.007474,3.564637,4.094244,-0.009598,OFFBOARD,true,7,196.827000,-50.265000,10.000000,66.106203,0.091874,170.843492
94.537,93.476000,190.660736,15.455336,10.173386,2.935259,0.107711,0.667409,-1.479244,190.909534,11.878042,10.126375,0.272507,-2.937364,0.013387,-0.004104,-0.031043,-0.007086,-1.472155,0.016887,0.003050,3.586243,4.097619,-0.007089,OFFBOARD,true,7,196.827000,-50.265000,10.000000,66.009207,0.094848,170.940493
